invoice_id,customer_id,invoice_date,due_date,amount,segment,payment_terms_days,prior_late_rate,prior_avg_delay_days,dispute_flag,days_since_last_payment,macro_pressure,late_30
INV0014900,C02048,2023-01-14,2023-01-29,1391.79,SMB,15,0.3618,14.69,0,24.0,0.0,0
INV0015581,C00110,2023-01-14,2023-01-29,2920.13,SMB,15,0.3943,22.7,0,17.2,0.0,1
INV0017116,C00151,2023-01-14,2023-02-13,12162.86,Enterprise,30,0.1149,0.46,0,62.3,0.0,1
INV0019203,C00172,2023-01-14,2023-02-28,601.66,SMB,45,0.1655,10.76,0,27.6,0.0,0
INV0019704,C01379,2023-01-14,2023-02-13,4100.26,Mid-market,30,0.3295,7.68,0,42.8,0.0,0
INV0001009,C00752,2023-01-15,2023-02-14,1444.55,Mid-market,30,0.6569,17.43,0,23.4,0.0,1
INV0001157,C00392,2023-01-15,2023-03-16,4833.01,SMB,60,0.0327,8.41,0,49.6,0.0,0
INV0001629,C00927,2023-01-15,2023-02-14,2148.02,SMB,30,0.273,7.39,0,41.8,0.0,1
INV0001721,C01791,2023-01-15,2023-03-16,971.38,SMB,60,0.1056,3.68,0,34.4,0.0,0
INV0005569,C01746,2023-01-15,2023-02-14,5685.22,SMB,30,0.1753,7.59,0,21.7,0.0,0
INV0006459,C01445,2023-01-15,2023-02-14,6136.48,Enterprise,30,0.0652,0.0,0,25.4,0.0,1
INV0009531,C01888,2023-01-15,2023-02-14,2674.31,SMB,30,0.3191,9.05,0,15.8,0.0,0
INV0009603,C01248,2023-01-15,2023-01-30,1906.93,Mid-market,15,0.2104,14.89,0,12.2,0.0,0
INV0010817,C00948,2023-01-15,2023-02-14,1890.38,Mid-market,30,0.1954,5.59,0,9.3,0.0,0
INV0014349,C02491,2023-01-15,2023-02-14,9972.61,Mid-market,30,0.0622,8.29,0,22.1,0.0,0
INV0016712,C01862,2023-01-15,2023-01-30,17196.88,Enterprise,15,0.2713,10.11,0,15.8,0.0,0
INV0017670,C01902,2023-01-15,2023-01-30,1872.21,Mid-market,15,0.3138,27.47,0,27.8,0.0,0
INV0017785,C01572,2023-01-15,2023-02-14,2791.61,SMB,30,0.2589,5.23,0,12.0,0.0,0
INV0017846,C01215,2023-01-15,2023-02-14,9142.86,SMB,30,0.0,6.33,0,12.0,0.0,0
INV0019560,C02048,2023-01-15,2023-02-14,1719.4,SMB,30,0.4269,25.65,0,24.4,0.0,1
INV0000015,C00070,2023-01-16,2023-02-15,3314.05,SMB,30,0.2274,15.14,0,26.6,0.0,0
INV0000491,C01513,2023-01-16,2023-01-31,1383.11,SMB,15,0.1274,0.83,0,22.4,0.0,0
INV0002093,C01731,2023-01-16,2023-02-15,6681.44,Mid-market,30,0.5419,27.93,0,47.3,0.0,1
INV0003668,C02318,2023-01-16,2023-03-02,442.94,SMB,45,0.2051,16.7,0,38.6,0.0,0
INV0004040,C01183,2023-01-16,2023-03-02,1375.8,SMB,45,0.3273,20.19,1,30.6,0.0,0
INV0004846,C02320,2023-01-16,2023-02-15,6802.84,Enterprise,30,0.2703,9.09,0,45.8,0.0,0
INV0005095,C01841,2023-01-16,2023-01-31,7053.29,Enterprise,15,0.099,0.0,0,16.9,0.0,0
INV0008093,C02114,2023-01-16,2023-03-02,366.44,SMB,45,0.2613,14.38,1,16.9,0.0,0
INV0008263,C02492,2023-01-16,2023-02-15,4863.4,Mid-market,30,0.4945,15.89,0,14.2,0.0,1
INV0010648,C02214,2023-01-16,2023-03-02,3919.24,SMB,45,0.4027,18.9,0,20.8,0.0,0
INV0011051,C00877,2023-01-16,2023-03-17,5199.25,Enterprise,60,0.0379,7.05,0,8.4,0.0,0
INV0013077,C02450,2023-01-16,2023-03-17,4104.83,SMB,60,0.3874,14.22,1,35.2,0.0,1
INV0013920,C01991,2023-01-16,2023-02-15,7524.97,Enterprise,30,0.2732,2.52,0,38.2,0.0,0
INV0015191,C00804,2023-01-16,2023-02-15,5089.63,SMB,30,0.1958,5.4,0,15.9,0.0,0
INV0016255,C02140,2023-01-16,2023-02-15,2052.01,SMB,30,0.6435,36.23,0,41.1,0.0,1
INV0016499,C00750,2023-01-16,2023-02-15,7432.84,SMB,30,0.0915,7.62,0,11.3,0.0,0
INV0018577,C02309,2023-01-16,2023-02-15,3657.35,Mid-market,30,0.082,11.57,0,15.0,0.0,0
INV0000156,C01275,2023-01-17,2023-02-16,26699.0,Enterprise,30,0.3629,27.47,0,18.0,0.0,0
INV0002878,C00488,2023-01-17,2023-02-16,780.33,SMB,30,0.0621,0.23,0,20.3,0.0,0
INV0005443,C01520,2023-01-17,2023-02-16,425.54,SMB,30,0.2077,6.91,0,26.0,0.0,1
INV0006004,C02493,2023-01-17,2023-02-16,8790.38,Mid-market,30,0.0562,4.31,0,6.1,0.0,0
INV0008909,C01933,2023-01-17,2023-02-16,15962.52,SMB,30,0.0,0.0,0,15.0,0.0,0
INV0009091,C00495,2023-01-17,2023-02-01,2800.81,SMB,15,0.2338,11.68,0,16.9,0.0,0
INV0011170,C01153,2023-01-17,2023-02-16,2567.41,SMB,30,0.2635,23.96,0,11.8,0.0,0
INV0012077,C01053,2023-01-17,2023-02-01,3397.71,Mid-market,15,0.1167,0.0,0,21.1,0.0,0
INV0013026,C00354,2023-01-17,2023-02-16,3464.69,SMB,30,0.452,8.28,0,29.4,0.0,0
INV0013108,C01727,2023-01-17,2023-02-16,860.42,Mid-market,30,0.0167,18.32,0,31.8,0.0,0
INV0014951,C00411,2023-01-17,2023-02-16,675.45,SMB,30,0.1883,0.0,0,18.2,0.0,0
INV0017508,C00059,2023-01-17,2023-03-03,5673.97,Enterprise,45,0.0649,3.4,0,21.0,0.0,0
INV0019147,C01096,2023-01-17,2023-02-16,1191.19,SMB,30,0.0,9.02,0,12.4,0.0,0
INV0019373,C00007,2023-01-17,2023-03-03,1126.09,Mid-market,45,0.1427,7.38,0,38.0,0.0,0
INV0019749,C02122,2023-01-17,2023-03-03,298.9,SMB,45,0.1174,0.93,0,34.5,0.0,0
INV0019849,C01769,2023-01-17,2023-03-03,2614.37,SMB,45,0.4288,9.68,1,28.7,0.0,1
INV0001831,C00372,2023-01-18,2023-02-17,8024.78,SMB,30,0.4436,16.19,0,27.5,0.0,0
INV0002691,C01097,2023-01-18,2023-03-19,12530.34,Mid-market,60,0.1969,4.87,0,11.7,0.0,0
INV0003208,C02148,2023-01-18,2023-02-17,4852.99,SMB,30,0.1116,5.92,0,64.2,0.0,0
INV0003458,C01080,2023-01-18,2023-02-02,584.41,SMB,15,0.2314,19.0,0,38.4,0.0,0
INV0004330,C00474,2023-01-18,2023-02-17,2552.8,SMB,30,0.3641,15.04,0,33.4,0.0,1
INV0004631,C01366,2023-01-18,2023-03-04,1961.48,Mid-market,45,0.1804,17.73,0,13.9,0.0,0
INV0005349,C00782,2023-01-18,2023-03-04,3320.83,Mid-market,45,0.5331,28.74,0,36.7,0.0,0
INV0006179,C02253,2023-01-18,2023-03-19,2082.67,Mid-market,60,0.114,0.0,0,40.6,0.0,0
INV0006440,C02265,2023-01-18,2023-03-19,5784.43,SMB,60,0.277,7.95,0,15.8,0.0,0
INV0006983,C00218,2023-01-18,2023-02-17,2530.43,Mid-market,30,0.3053,8.81,1,32.8,0.0,1
INV0011611,C01527,2023-01-18,2023-02-02,1288.71,Mid-market,15,0.4737,17.69,0,33.2,0.0,1
INV0011779,C01523,2023-01-18,2023-02-17,2389.59,Mid-market,30,0.4062,13.81,0,31.8,0.0,1
INV0012379,C01954,2023-01-18,2023-02-02,1616.29,SMB,15,0.0894,10.17,0,10.0,0.0,0
INV0012494,C01086,2023-01-18,2023-02-17,11794.93,Enterprise,30,0.1736,1.71,0,7.0,0.0,0
INV0013145,C02144,2023-01-18,2023-03-04,13176.15,SMB,45,0.1154,0.0,0,38.1,0.0,0
INV0013503,C00387,2023-01-18,2023-02-17,417.4,Mid-market,30,0.3479,14.79,0,17.5,0.0,0
INV0014494,C01816,2023-01-18,2023-02-17,9467.88,Mid-market,30,0.047,11.4,0,24.8,0.0,0
INV0014541,C01009,2023-01-18,2023-03-19,5203.22,Mid-market,60,0.2946,17.49,0,18.6,0.0,0
INV0015010,C01362,2023-01-18,2023-03-04,1197.62,Mid-market,45,0.0623,4.43,0,11.3,0.0,0
INV0015047,C00996,2023-01-18,2023-02-02,1104.83,SMB,15,0.0815,8.26,0,32.1,0.0,1
INV0015240,C00629,2023-01-18,2023-02-17,1389.3,SMB,30,0.4144,14.17,0,42.2,0.0,1
INV0015366,C00651,2023-01-18,2023-02-02,1167.14,SMB,15,0.203,10.49,0,47.0,0.0,1
INV0015428,C02086,2023-01-18,2023-03-19,1500.42,SMB,60,0.0153,10.46,1,15.4,0.0,0
INV0016749,C01106,2023-01-18,2023-02-17,11709.9,Mid-market,30,0.3055,21.77,0,28.7,0.0,0
INV0019554,C00925,2023-01-18,2023-02-02,42334.56,Enterprise,15,0.3375,18.24,0,27.9,0.0,1
INV0000781,C01037,2023-01-19,2023-02-18,1685.13,SMB,30,0.4019,16.09,0,23.6,0.0,1
INV0001273,C00902,2023-01-19,2023-02-18,2355.06,SMB,30,0.1148,2.9,0,13.5,0.0,0
INV0002589,C00382,2023-01-19,2023-02-03,4247.81,Mid-market,15,0.2114,7.54,0,29.8,0.0,0
INV0002796,C02248,2023-01-19,2023-02-18,946.39,SMB,30,0.5148,18.88,0,65.5,0.0,0
INV0002946,C02388,2023-01-19,2023-02-18,5086.1,Mid-market,30,0.2084,4.1,0,42.3,0.0,0
INV0004306,C01589,2023-01-19,2023-02-18,3077.95,Mid-market,30,0.2977,9.39,0,25.6,0.0,0
INV0005266,C02478,2023-01-19,2023-02-18,1301.02,SMB,30,0.4919,21.92,1,24.7,0.0,1
INV0008227,C01539,2023-01-19,2023-03-05,968.45,SMB,45,0.1497,13.49,0,24.7,0.0,0
INV0008645,C01288,2023-01-19,2023-03-05,8499.42,SMB,45,0.1224,4.84,0,15.3,0.0,0
INV0010505,C01626,2023-01-19,2023-02-03,4827.98,SMB,15,0.4332,28.08,0,33.5,0.0,1
INV0010674,C00782,2023-01-19,2023-02-18,5677.97,Mid-market,30,0.6122,23.81,1,69.1,0.0,1
INV0011393,C00753,2023-01-19,2023-02-18,5466.16,SMB,30,0.4244,15.85,0,35.8,0.0,1
INV0012414,C00551,2023-01-19,2023-02-18,1081.11,SMB,30,0.5278,22.49,0,62.4,0.0,0
INV0013319,C00241,2023-01-19,2023-02-03,10901.29,Enterprise,15,0.0434,2.49,0,16.3,0.0,0
INV0014279,C02478,2023-01-19,2023-03-20,2233.71,SMB,60,0.5978,23.93,0,38.9,0.0,0
INV0015220,C01636,2023-01-19,2023-03-05,452.16,SMB,45,0.1401,3.15,0,23.6,0.0,0
INV0016564,C01731,2023-01-19,2023-02-18,10255.58,Mid-market,30,0.4684,12.15,0,44.1,0.0,0
INV0016741,C00373,2023-01-19,2023-02-18,3002.14,Mid-market,30,0.0417,9.66,0,3.1,0.0,0
INV0017528,C00087,2023-01-19,2023-02-18,1174.97,SMB,30,0.4897,22.28,0,26.5,0.0,0
INV0017789,C01153,2023-01-19,2023-02-18,401.14,SMB,30,0.3438,14.44,0,32.5,0.0,0
INV0017832,C00560,2023-01-19,2023-02-18,2647.12,SMB,30,0.2584,15.25,0,16.9,0.0,0
INV0001576,C02098,2023-01-20,2023-02-19,4582.3,SMB,30,0.4696,12.95,0,21.1,0.0,0
INV0001599,C01847,2023-01-20,2023-03-06,9247.08,Mid-market,45,0.6386,20.78,0,25.4,0.0,1
INV0002840,C00629,2023-01-20,2023-02-19,1601.76,SMB,30,0.3542,11.43,0,32.6,0.0,1
INV0004455,C00867,2023-01-20,2023-02-19,2872.93,SMB,30,0.09,0.0,0,28.6,0.0,0
INV0006754,C01893,2023-01-20,2023-03-06,3315.06,SMB,45,0.2801,15.38,0,33.7,0.0,1
INV0007830,C00341,2023-01-20,2023-03-06,3627.97,SMB,45,0.1519,5.67,0,6.1,0.0,0
INV0009200,C01383,2023-01-20,2023-02-19,1695.54,SMB,30,0.4772,16.14,0,40.6,0.0,1
INV0013096,C00128,2023-01-20,2023-02-19,563.5,SMB,30,0.6406,32.3,0,34.0,0.0,1
INV0013853,C01757,2023-01-20,2023-03-06,4249.65,Enterprise,45,0.0694,0.0,0,19.8,0.0,0
INV0014027,C00432,2023-01-20,2023-02-19,1550.13,SMB,30,0.112,5.33,0,9.7,0.0,0
INV0014189,C00140,2023-01-20,2023-02-19,6480.6,SMB,30,0.2987,12.39,0,31.6,0.0,0
INV0014718,C02175,2023-01-20,2023-02-19,10578.96,SMB,30,0.616,21.81,1,28.6,0.0,0
INV0015709,C00871,2023-01-20,2023-02-19,1730.06,SMB,30,0.3396,20.62,0,29.8,0.0,1
INV0017400,C02166,2023-01-20,2023-03-06,2210.83,Enterprise,45,0.2781,6.62,0,28.9,0.0,0
INV0017966,C00742,2023-01-20,2023-02-19,4113.94,Mid-market,30,0.0931,12.16,0,14.6,0.0,0
INV0017994,C00508,2023-01-20,2023-03-06,7908.74,Mid-market,45,0.2385,10.65,0,17.6,0.0,0
INV0000405,C00140,2023-01-21,2023-02-20,7388.12,SMB,30,0.2324,11.85,0,21.8,0.0,0
INV0006757,C01797,2023-01-21,2023-02-20,180.28,SMB,30,0.3102,15.27,0,35.4,0.0,0
INV0009814,C02409,2023-01-21,2023-03-22,200.0,Mid-market,60,0.269,18.0,0,22.9,0.0,1
INV0011921,C01760,2023-01-21,2023-02-20,29008.56,SMB,30,0.3654,13.06,1,23.7,0.0,1
INV0013124,C00530,2023-01-21,2023-02-20,3004.21,Mid-market,30,0.407,22.2,0,31.0,0.0,1
INV0013625,C00149,2023-01-21,2023-03-07,1422.66,SMB,45,0.0435,0.0,0,6.0,0.0,0
INV0014442,C01892,2023-01-21,2023-03-22,6773.31,Enterprise,60,0.2837,9.52,0,28.7,0.0,0
INV0014903,C01804,2023-01-21,2023-02-20,871.23,SMB,30,0.3118,15.12,0,10.1,0.0,0
INV0015423,C01635,2023-01-21,2023-02-20,273.83,SMB,30,0.2723,6.63,0,32.9,0.0,0
INV0015734,C00295,2023-01-21,2023-02-20,2030.09,SMB,30,0.0299,0.0,0,31.0,0.0,0
INV0016775,C00581,2023-01-21,2023-02-20,7152.69,Enterprise,30,0.429,21.98,0,26.4,0.0,0
INV0019308,C01729,2023-01-21,2023-02-20,9944.1,SMB,30,0.1504,15.25,0,11.1,0.0,0
INV0002731,C02393,2023-01-22,2023-02-21,284.45,Mid-market,30,0.2132,21.49,0,12.9,0.0,0
INV0003378,C01359,2023-01-22,2023-02-21,860.93,Mid-market,30,0.2392,9.26,0,21.1,0.0,1
INV0009340,C01169,2023-01-22,2023-02-21,1792.22,SMB,30,0.1795,12.18,0,13.6,0.0,0
INV0009376,C01408,2023-01-22,2023-03-08,143665.96,Enterprise,45,0.1975,19.01,0,16.7,0.0,0
INV0010819,C00077,2023-01-22,2023-02-06,1641.88,SMB,15,0.2421,11.15,0,14.7,0.0,1
INV0011824,C01345,2023-01-22,2023-02-21,4722.54,SMB,30,0.4478,18.29,0,42.3,0.0,0
INV0013940,C02400,2023-01-22,2023-03-23,13985.76,Enterprise,60,0.4519,19.46,0,15.4,0.0,1
INV0017866,C02159,2023-01-22,2023-02-06,5884.64,Enterprise,15,0.0,0.3,0,52.7,0.0,0
INV0018190,C00732,2023-01-22,2023-02-21,1270.65,SMB,30,0.3625,16.6,1,28.0,0.0,0
INV0018859,C02263,2023-01-22,2023-02-06,7822.56,Mid-market,15,0.2659,21.63,0,16.5,0.0,0
INV0018919,C00692,2023-01-22,2023-03-08,3233.69,SMB,45,0.0195,3.74,0,10.0,0.0,0
INV0001018,C02165,2023-01-23,2023-02-22,249.04,SMB,30,0.0459,0.0,0,29.9,0.0,0
INV0001255,C00264,2023-01-23,2023-03-09,1304.22,SMB,45,0.1173,3.8,0,6.7,0.0,0
INV0002520,C00695,2023-01-23,2023-02-22,7320.74,Mid-market,30,0.1283,5.69,0,24.1,0.0,0
INV0003370,C00073,2023-01-23,2023-02-22,2358.17,SMB,30,0.2085,13.76,0,12.7,0.0,0
INV0003596,C01042,2023-01-23,2023-02-22,8676.97,Enterprise,30,0.3625,11.66,0,24.0,0.0,0
INV0005052,C01326,2023-01-23,2023-02-22,9417.4,SMB,30,0.4591,16.37,0,40.8,0.0,0
INV0005570,C01681,2023-01-23,2023-02-22,20690.34,SMB,30,0.5769,21.78,0,45.0,0.0,1
INV0006136,C00106,2023-01-23,2023-02-22,18450.75,Enterprise,30,0.1779,2.29,0,60.2,0.0,0
INV0011361,C01225,2023-01-23,2023-02-22,5944.73,Enterprise,30,0.3639,29.66,0,18.4,0.0,0
INV0012350,C01989,2023-01-23,2023-02-22,1119.57,SMB,30,0.2325,12.23,0,16.5,0.0,0
INV0013571,C00151,2023-01-23,2023-02-07,5082.9,Enterprise,15,0.1143,8.39,0,13.0,0.0,0
INV0015977,C01516,2023-01-23,2023-02-22,222.79,SMB,30,0.0077,0.0,0,32.4,0.0,0
INV0016604,C02340,2023-01-23,2023-03-24,3603.93,SMB,60,0.53,23.24,0,25.7,0.0,0
INV0018079,C01860,2023-01-23,2023-02-22,6081.84,Mid-market,30,0.3572,11.3,0,39.2,0.0,0
INV0019190,C00075,2023-01-23,2023-02-22,1756.38,SMB,30,0.2858,22.89,0,35.5,0.0,0
INV0001746,C01271,2023-01-24,2023-02-08,1009.98,Mid-market,15,0.3639,20.9,1,18.6,0.0,0
INV0001920,C02179,2023-01-24,2023-03-25,3350.56,Mid-market,60,0.2628,8.9,0,32.5,0.0,0
INV0003271,C00700,2023-01-24,2023-03-25,2181.54,SMB,60,0.0742,17.42,0,11.4,0.0,0
INV0006539,C02138,2023-01-24,2023-02-23,532.52,SMB,30,0.232,6.19,0,48.6,0.0,1
INV0008817,C00932,2023-01-24,2023-02-23,6330.25,Mid-market,30,0.1012,5.52,0,19.4,0.0,0
INV0009003,C00705,2023-01-24,2023-02-23,543.5,SMB,30,0.1837,12.62,0,27.8,0.0,1
INV0010106,C01976,2023-01-24,2023-03-25,626.98,SMB,60,0.1083,5.21,0,23.2,0.0,0
INV0010244,C01617,2023-01-24,2023-03-10,457.72,SMB,45,0.354,15.25,0,23.0,0.0,0
INV0010894,C01504,2023-01-24,2023-02-23,259.23,Mid-market,30,0.1905,10.64,0,28.0,0.0,0
INV0014514,C00858,2023-01-24,2023-02-23,1431.62,SMB,30,0.3794,16.57,0,32.2,0.0,0
INV0014664,C02366,2023-01-24,2023-03-10,1030.37,SMB,45,0.0364,10.23,0,22.3,0.0,0
INV0015079,C01484,2023-01-24,2023-02-23,3669.42,SMB,30,0.4279,23.18,0,18.0,0.0,1
INV0016027,C01963,2023-01-24,2023-02-23,2181.29,SMB,30,0.1659,21.16,0,9.2,0.0,0
INV0016561,C01120,2023-01-24,2023-02-08,8379.05,Mid-market,15,0.0888,2.42,0,35.7,0.0,0
INV0016978,C00394,2023-01-24,2023-02-08,12769.37,Mid-market,15,0.308,16.79,0,21.6,0.0,0
INV0018011,C00858,2023-01-24,2023-02-23,3958.5,SMB,30,0.3623,21.4,0,42.7,0.0,1
INV0018072,C00257,2023-01-24,2023-02-23,8053.97,SMB,30,0.6242,24.57,1,32.3,0.0,1
INV0019066,C01083,2023-01-24,2023-03-10,1332.66,SMB,45,0.0,2.47,0,23.7,0.0,0
INV0019207,C02219,2023-01-24,2023-02-23,2001.03,SMB,30,0.222,17.07,1,24.1,0.0,0
INV0019626,C00482,2023-01-24,2023-02-23,7443.94,SMB,30,0.2535,8.69,0,22.2,0.0,0
INV0000427,C02013,2023-01-25,2023-03-11,1336.26,SMB,45,0.3159,19.25,0,35.8,0.0,0
INV0000742,C00938,2023-01-25,2023-02-24,41554.13,Enterprise,30,0.2091,3.09,0,24.5,0.0,0
INV0001755,C00371,2023-01-25,2023-03-26,10660.15,SMB,60,0.3205,11.09,1,21.2,0.0,1
INV0004851,C00819,2023-01-25,2023-02-24,518.23,SMB,30,0.5951,25.14,0,21.1,0.0,0
INV0005012,C00126,2023-01-25,2023-02-24,5385.34,SMB,30,0.2131,11.79,0,12.1,0.0,0
INV0007416,C02004,2023-01-25,2023-03-11,1150.1,SMB,45,0.0,5.48,0,21.1,0.0,0
INV0007630,C00626,2023-01-25,2023-02-24,1019.36,SMB,30,0.3023,17.72,0,24.5,0.0,0
INV0007677,C01563,2023-01-25,2023-02-24,5437.4,Enterprise,30,0.0713,14.01,0,40.0,0.0,0
INV0007752,C00583,2023-01-25,2023-02-24,1175.16,SMB,30,0.4786,19.59,0,23.7,0.0,1
INV0008079,C02271,2023-01-25,2023-03-11,2227.77,SMB,45,0.1926,9.66,1,45.8,0.0,1
INV0008095,C01419,2023-01-25,2023-02-24,537.43,SMB,30,0.3199,13.08,0,17.2,0.0,1
INV0011424,C01796,2023-01-25,2023-02-09,3635.87,SMB,15,0.1622,5.72,0,19.5,0.0,0
INV0011764,C00872,2023-01-25,2023-02-24,807.26,SMB,30,0.1365,7.21,0,15.1,0.0,0
INV0012270,C01870,2023-01-25,2023-02-09,8771.3,SMB,15,0.1152,2.15,1,24.8,0.0,1
INV0012445,C01265,2023-01-25,2023-02-24,107352.98,Enterprise,30,0.0651,3.01,0,6.2,0.0,0
INV0013071,C02276,2023-01-25,2023-02-09,3202.71,Enterprise,15,0.0453,0.0,0,10.6,0.0,0
INV0013289,C02008,2023-01-25,2023-02-24,23192.85,SMB,30,0.2194,13.95,0,36.4,0.0,0
INV0013789,C01101,2023-01-25,2023-02-24,633.38,SMB,30,0.1565,14.31,0,11.5,0.0,0
INV0014385,C00077,2023-01-25,2023-02-24,5071.45,SMB,30,0.1924,1.2,0,12.7,0.0,0
INV0016314,C01267,2023-01-25,2023-02-24,4584.4,SMB,30,0.2553,18.89,1,27.8,0.0,1
INV0016522,C01117,2023-01-25,2023-03-11,2439.5,SMB,45,0.203,13.82,0,20.9,0.0,0
INV0019805,C00980,2023-01-25,2023-02-24,4338.91,Mid-market,30,0.4711,22.43,0,29.2,0.0,1
INV0000894,C01645,2023-01-26,2023-02-25,939.84,SMB,30,0.1514,12.92,0,12.7,0.0,0
INV0001323,C01208,2023-01-26,2023-02-25,6714.15,Enterprise,30,0.0346,11.62,0,9.4,0.0,0
INV0001503,C00256,2023-01-26,2023-02-25,7654.25,Enterprise,30,0.0385,15.36,0,9.6,0.0,0
INV0002071,C01928,2023-01-26,2023-02-25,5248.48,Mid-market,30,0.1561,0.0,0,9.5,0.0,0
INV0002353,C01765,2023-01-26,2023-03-12,3480.4,SMB,45,0.5297,20.8,0,26.1,0.0,0
INV0003993,C01401,2023-01-26,2023-02-25,1158.56,SMB,30,0.1618,11.59,0,15.5,0.0,0
INV0004823,C00106,2023-01-26,2023-03-12,19351.96,Enterprise,45,0.2489,3.18,0,18.3,0.0,0
INV0005810,C02032,2023-01-26,2023-02-25,10749.99,Mid-market,30,0.3684,8.51,1,17.4,0.0,0
INV0007166,C00438,2023-01-26,2023-02-25,2286.08,Mid-market,30,0.1856,10.59,0,21.7,0.0,0
INV0008840,C02029,2023-01-26,2023-03-12,1159.24,SMB,45,0.1392,11.21,0,20.0,0.0,0
INV0009433,C00399,2023-01-26,2023-02-25,3495.14,SMB,30,0.3037,23.22,0,42.7,0.0,1
INV0009525,C01052,2023-01-26,2023-02-25,2488.78,SMB,30,0.1252,15.85,0,37.7,0.0,0
INV0009544,C01449,2023-01-26,2023-02-25,2773.09,SMB,30,0.1931,3.93,0,5.3,0.0,0
INV0009672,C00811,2023-01-26,2023-02-25,948.01,SMB,30,0.2604,3.28,0,25.0,0.0,0
INV0009829,C02321,2023-01-26,2023-02-25,1075.4,SMB,30,0.3345,10.91,0,28.2,0.0,0
INV0010513,C00498,2023-01-26,2023-02-25,1113.25,SMB,30,0.1465,2.57,0,10.1,0.0,0
INV0011442,C01611,2023-01-26,2023-02-25,4258.2,Enterprise,30,0.1876,3.37,0,26.9,0.0,0
INV0011982,C01020,2023-01-26,2023-02-25,1286.0,SMB,30,0.2381,4.29,0,10.7,0.0,1
INV0012573,C01526,2023-01-26,2023-02-10,460.13,SMB,15,0.11,11.17,0,27.3,0.0,0
INV0012633,C01827,2023-01-26,2023-02-25,1391.3,Mid-market,30,0.0,14.92,0,25.2,0.0,0
INV0012695,C01214,2023-01-26,2023-03-12,8581.5,SMB,45,0.0486,6.4,0,10.2,0.0,0
INV0014611,C02481,2023-01-26,2023-02-25,2519.56,Mid-market,30,0.4417,19.28,0,40.2,0.0,1
INV0014801,C00088,2023-01-26,2023-03-12,394.22,SMB,45,0.2192,13.97,0,21.2,0.0,0
INV0015183,C02426,2023-01-26,2023-03-12,3488.71,SMB,45,0.1417,8.18,0,14.2,0.0,0
INV0015460,C02091,2023-01-26,2023-02-25,4143.12,Mid-market,30,0.135,2.16,0,19.8,0.0,0
INV0017755,C01095,2023-01-26,2023-02-25,1799.38,SMB,30,0.0,0.1,0,22.8,0.0,0
INV0018588,C01615,2023-01-26,2023-02-25,9452.78,SMB,30,0.4848,27.99,0,20.9,0.0,0
INV0019962,C01950,2023-01-26,2023-03-12,567.65,SMB,45,0.3538,8.53,0,34.5,0.0,0
INV0000681,C02145,2023-01-27,2023-02-26,2618.56,SMB,30,0.0862,3.1,0,31.0,0.0,0
INV0000890,C02006,2023-01-27,2023-02-26,2514.55,Mid-market,30,0.3843,21.73,0,20.7,0.0,0
INV0000973,C01016,2023-01-27,2023-02-11,586.68,SMB,15,0.0766,7.33,0,51.4,0.0,0
INV0001354,C00082,2023-01-27,2023-03-13,3421.43,Mid-market,45,0.1359,9.81,0,25.9,0.0,0
INV0001472,C01634,2023-01-27,2023-03-28,4126.83,Enterprise,60,0.2133,0.0,0,51.1,0.0,0
INV0001541,C01869,2023-01-27,2023-02-26,4934.26,SMB,30,0.1344,23.82,0,17.3,0.0,1
INV0002583,C00940,2023-01-27,2023-03-28,11870.15,SMB,60,0.1413,6.6,0,20.2,0.0,0
INV0004202,C01729,2023-01-27,2023-02-26,1374.1,SMB,30,0.135,2.4,0,21.3,0.0,1
INV0004438,C01803,2023-01-27,2023-02-11,741.41,SMB,15,0.211,8.49,0,51.1,0.0,1
INV0004720,C01244,2023-01-27,2023-02-26,2874.95,Mid-market,30,0.009,11.92,0,35.0,0.0,0
INV0005437,C00251,2023-01-27,2023-02-11,1579.05,SMB,15,0.2797,7.87,1,24.9,0.0,1
INV0006527,C01242,2023-01-27,2023-02-26,221.79,SMB,30,0.1485,6.06,0,23.4,0.0,0
INV0006931,C02133,2023-01-27,2023-03-13,214.87,SMB,45,0.3262,11.6,0,25.8,0.0,1
INV0007205,C01015,2023-01-27,2023-02-26,960.62,SMB,30,0.0941,4.25,0,55.1,0.0,0
INV0007700,C00876,2023-01-27,2023-02-26,4612.44,SMB,30,0.3206,9.54,0,21.6,0.0,0
INV0008658,C00271,2023-01-27,2023-02-26,2786.73,SMB,30,0.1813,6.65,0,11.3,0.0,0
INV0008814,C00558,2023-01-27,2023-02-26,545.77,Mid-market,30,0.6144,19.61,0,59.3,0.0,0
INV0009679,C01270,2023-01-27,2023-02-26,1858.04,SMB,30,0.2767,0.0,0,26.0,0.0,0
INV0010356,C00565,2023-01-27,2023-02-11,4070.81,Enterprise,15,0.2559,8.57,0,13.8,0.0,0
INV0011356,C01349,2023-01-27,2023-02-26,1832.26,Mid-market,30,0.0097,1.6,0,9.9,0.0,0
INV0011592,C02337,2023-01-27,2023-02-26,2053.73,Mid-market,30,0.1797,13.84,0,22.7,0.0,0
INV0012423,C02167,2023-01-27,2023-03-13,8202.51,SMB,45,0.0118,3.31,0,17.6,0.0,0
INV0012902,C01912,2023-01-27,2023-02-26,3388.63,Mid-market,30,0.4582,23.52,0,30.1,0.0,0
